rank,base_product,suggested_product,recommendation_basis,commercial_review,location_priority_bucket,location_proximity,priority_bucket,score,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,suggested_customer_count,suggested_product_last_seen_date,suggested_product_orders_last_12m,suggested_product_recent_activity_weight,suggested_product_live_title,suggested_product_url,suggested_product_url_match_score,suggested_product_url_match_gap,suggested_product_url_confidence,suggested_product_locality,suggested_product_country,suggested_product_continent,overlap_customer_count,later_customer_count,later_customer_weighted_12m,post_purchase_rate,same_order_count,same_order_weighted_12m,same_order_rate,phi_coefficient,lift,recency_weighted_score,confidence_flag,suggested_product_url_clean
1,Buenos Aires: CA Huracán Match…,Argentinos Juniors Matchday Ex…,later_lifecycle,approved_same_city,0,same_city,1,107.301271,25,26,2026-04-09,26,Buenos Aires: CA Huracán Matchday Experience,https://homefans.com/product/huracan-experience-standing-spots/,high,Buenos Aires,Argentina,South America,70,2026-04-06,70,118.808219,Argentinos Juniors Matchday Experience & Museum tour,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.404,0.806,high,Buenos Aires,Argentina,South America,3,2,3.284932,0.08,0,0.0,0.0,0.062298,7.076571,107.301271,high,https://homefans.com/product/diego-armando-maradona-stadium-behind-the-scenes-matchday-experience/
2,Buenos Aires: CA Huracán Match…,Experience River Plate Matchda…,lifetime_overlap,approved_same_city,0,same_city,4,129.224793,25,26,2026-04-09,26,Buenos Aires: CA Huracán Matchday Experience,https://homefans.com/product/huracan-experience-standing-spots/,high,Buenos Aires,Argentina,South America,125,2026-04-13,128,200.791785,Experience River Plate Matchday like a local at El Monumental – Shortside Seats,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.118,0.5,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.004427,1.32096,129.224793,low,https://homefans.com/product/river-plate-matchday-experience/
3,Buenos Aires: CA Huracán Match…,Boca Juniors Popular Matchday…,lifetime_overlap,approved_same_city,0,same_city,4,90.83434,25,26,2026-04-09,26,Buenos Aires: CA Huracán Matchday Experience,https://homefans.com/product/huracan-experience-standing-spots/,high,Buenos Aires,Argentina,South America,86,2026-04-05,86,137.657534,Boca Juniors Popular Matchday Experience (Standing Section),https://homefans.com/product/boca-juniors-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.738,0.982,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.010475,1.92,90.83434,low,https://homefans.com/product/boca-juniors-matchday-experience/
1,Match Day Experience - Argenti…,Airport Transfers,later_lifecycle,approved_ancillary_bundle,2,ancillary_bundle,3,41.84207,24,25,2026-04-12,25,,,,,,,10,2025-12-30,10,15.646575,Airport transfer,https://homefans.com/product/airport-transfer/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.007,0.361,high,,,,5,1,1.561644,0.041667,0,0.0,0.0,0.320315,86.0,41.84207,medium,https://homefans.com/product/airport-transfer/
2,Match Day Experience - Argenti…,Ticket Upgrade,later_lifecycle,approved_ancillary_bundle,2,ancillary_bundle,3,27.582094,24,25,2026-04-12,25,,,,,,,2,2025-11-19,2,3.150685,Ticket upgrade,https://homefans.com/product/ticket-upgrade-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.476,0.416,high,,,,1,1,1.547945,0.041667,0,0.0,0.0,0.14311,86.0,27.582094,medium,https://homefans.com/product/ticket-upgrade-2/
1,Club América Match Day Experie…,Pumas UNAM Football Matchday E…,later_lifecycle,approved_same_city,0,same_city,3,26.17704,21,22,2026-03-19,22,"Club América Match Day Experience, México City",https://homefans.com/product/club-america-match-day-experience-mexico-city/,high,Mexico City,Mexico,North America,2,2025-10-17,2,2.723288,"Pumas UNAM Match Day Experience, Mexico City",https://homefans.com/product/pumas-unam-match-day-experience-mexico-city/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,,,manual,Mexico City,Mexico,North America,1,1,1.210959,0.047619,0,0.0,0.0,0.15316,98.285714,26.17704,medium,https://homefans.com/product/pumas-unam-match-day-experience-mexico-city/
2,Club América Match Day Experie…,Pumas UNAM Matchday: Local Roa…,lifetime_overlap,approved_same_city,0,same_city,4,19.472124,21,22,2026-03-19,22,"Club América Match Day Experience, México City",https://homefans.com/product/club-america-match-day-experience-mexico-city/,high,Mexico City,Mexico,North America,1,2026-02-04,2,3.569863,Pumas UNAM Matchday: Local Roar at Olímpico Universitario,https://homefans.com/product/pumas-unam-matchday-local-roar-at-olimpico-universitario/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.341,0.625,high,Mexico City,Mexico,North America,1,0,0.0,0.0,0,0.0,0.0,0.217688,196.571429,19.472124,low,https://homefans.com/product/pumas-unam-matchday-local-roar-at-olimpico-universitario/
1,Internazionale matchday experi…,SSC Napoli Matchday Experience…,lifetime_overlap,approved_same_country,1,same_country,4,52.598595,21,22,2026-03-25,22,Internazionale matchday experience: Live a game of Inter with locals,https://homefans.com/product/inter-milan-matchday-experience/,high,Milan,Italy,Europe,49,2026-03-25,49,71.131504,SSC Napoli Matchday Experience with Maradona Tour,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.646,0.358,high,Naples,Italy,Europe,1,0,0.0,0.0,0,0.0,0.0,0.023603,4.011662,52.598595,low,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/
1,The Eternal Derby: Red Star Be…,Hotel Extra Nights (Twin),later_lifecycle,approved_ancillary_bundle,2,ancillary_bundle,1,63.720222,21,22,2026-01-16,22,The Eternal Derby: Red Star Belgrade v Partizan,https://homefans.com/product/belgrade-derby/,high,Belgrade,Serbia,Europe,9,2026-02-11,9,13.909589,Extra Night (Twin Room),https://homefans.com/product/extra-night-twin-room/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,,,manual,,,,3,2,3.660274,0.095238,1,1.389041,0.045455,0.215671,65.52381,63.720222,high,https://homefans.com/product/extra-night-twin-room/
1,Watch São Paulo FC Live at Mor…,Corinthians Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,1,89.620774,21,21,2026-04-08,21,Watch São Paulo FC Live at MorumBIS Stadium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/,high,São Paulo,Brazil,South America,55,2026-04-10,56,89.832874,Corinthians Matchday Experience at NeoQuímica Arena,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.946,0.129,high,São Paulo,Brazil,South America,2,2,3.326027,0.095238,0,0.0,0.0,0.051087,7.148052,89.620774,high,https://homefans.com/product/corinthians-match-day-experience-at-neo-quimica-arena/
2,Watch São Paulo FC Live at Mor…,SE Palmeiras Matchday Experien…,lifetime_overlap,approved_same_city,0,same_city,4,61.882437,21,21,2026-04-08,21,Watch São Paulo FC Live at MorumBIS Stadium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/,high,São Paulo,Brazil,South America,57,2026-04-13,57,87.380826,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.122,0.691,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.020718,3.448622,61.882437,low,https://homefans.com/product/se-palmeiras-matchday-experience/
3,Watch São Paulo FC Live at Mor…,Botafogo Matchday Experience w…,later_lifecycle,approved_same_country,1,same_country,1,198.506419,21,21,2026-04-08,21,Watch São Paulo FC Live at MorumBIS Stadium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/,high,São Paulo,Brazil,South America,167,2026-04-13,168,269.446588,BOTAFOGO MATCHDAY EXPERIENCE,https://homefans.com/product/botafogo-matchday-experience-2/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.631,0.251,high,Rio de Janeiro,Brazil,South America,2,2,3.40274,0.095238,0,0.0,0.0,0.019882,2.354149,198.506419,high,https://homefans.com/product/botafogo-matchday-experience-2/
1,Experience a Corinthians game…,SE Palmeiras Matchday Experien…,later_lifecycle,approved_same_city,0,same_city,3,73.48172,20,20,2026-04-09,20,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/,high,São Paulo,Brazil,South America,57,2026-04-13,57,87.380826,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.122,0.691,high,São Paulo,Brazil,South America,1,1,1.49863,0.05,0,0.0,0.0,0.02164,3.621053,73.48172,medium,https://homefans.com/product/se-palmeiras-matchday-experience/
2,Experience a Corinthians game…,São Paulo FC Matchday Experien…,lifetime_overlap,approved_same_city,0,same_city,4,75.403438,20,20,2026-04-09,20,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/,high,São Paulo,Brazil,South America,69,2026-04-10,69,111.56439,São Paulo FC Matchday Experience,https://homefans.com/product/sao-paulo-fc-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.21,0.005,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.018116,2.991304,75.403438,low,https://homefans.com/product/sao-paulo-fc-matchday-experience/
3,Experience a Corinthians game…,⭐ Best Rated | Flamengo Matchd…,later_lifecycle,approved_same_country,1,same_country,3,201.732056,20,20,2026-04-09,20,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/,high,São Paulo,Brazil,South America,179,2026-04-13,187,308.391772,"⭐ Best Rated | Flamengo Matchday at Maracanã – Tickets, Pre Match Experience & Local Host",https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,1.745,0.708,high,Rio de Janeiro,Brazil,South America,1,1,1.356164,0.05,0,0.0,0.0,0.002274,1.153073,201.732056,medium,https://homefans.com/product/flamengo-match-day-experience-tour/
1,Flamengo Matchday with Transpo…,Vasco da Gama Matchday Experie…,later_lifecycle,approved_same_city,0,same_city,3,97.367654,20,20,2026-04-09,20,Flamengo Matchday with Transport & Long Side seats,https://homefans.com/product/flamengos-game-at-maracana-stadium/,high,Rio de Janeiro,Brazil,South America,78,2026-04-13,78,126.536989,Vasco da Gama Matchday Experience,https://homefans.com/product/vasco-da-gama-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.648,0.217,high,Rio de Janeiro,Brazil,South America,1,1,1.805479,0.05,0,0.0,0.0,0.01594,2.646154,97.367654,medium,https://homefans.com/product/vasco-da-gama-matchday-experience-4/
2,Flamengo Matchday with Transpo…,Vasco da Gama Match Day Experi…,later_lifecycle,approved_same_city,0,same_city,3,37.253126,20,20,2026-04-09,20,Flamengo Matchday with Transport & Long Side seats,https://homefans.com/product/flamengos-game-at-maracana-stadium/,high,Rio de Janeiro,Brazil,South America,12,2026-03-31,12,21.32603,Vasco da Gama Match Day Experience (Regular stands),https://homefans.com/product/vasco-gama/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.479,0.249,high,Rio de Janeiro,Brazil,South America,1,1,1.950685,0.05,0,0.0,0.0,0.061033,17.2,37.253126,medium,https://homefans.com/product/vasco-gama/
3,Flamengo Matchday with Transpo…,🏆 Top Rated | Fluminense Match…,lifetime_overlap,approved_same_city,0,same_city,4,182.102237,20,20,2026-04-09,20,Flamengo Matchday with Transport & Long Side seats,https://homefans.com/product/flamengos-game-at-maracana-stadium/,high,Rio de Janeiro,Brazil,South America,174,2026-04-10,178,290.660276,🏆 Top Rated | Fluminense Matchday Experience,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.316,1.079,high,Rio de Janeiro,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.002726,1.186207,182.102237,low,https://homefans.com/product/see-fluminense-live-in-the-iconic-maracana/
1,Beşiktaş Matchday Experience:…,Fenerbahçe Matchday Experience,later_lifecycle,approved_same_city,0,same_city,3,64.467853,18,19,2026-04-07,19,Beşiktaş Matchday Experience: the Passion of Turkish Football,https://homefans.com/product/besiktas-matchday-experience-2/,high,Istanbul,Turkey,Europe,42,2026-04-07,45,69.854798,Fenerbahçe Matchday Experience,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.67,0.111,high,Istanbul,Turkey,Europe,2,1,1.386301,0.055556,0,0.0,0.0,0.066563,10.920635,64.467853,medium,https://homefans.com/product/fenerbahce-matchday-experience/
2,Beşiktaş Matchday Experience:…,Istanbul Football Experience:…,later_lifecycle,approved_same_city,0,same_city,3,51.471747,18,19,2026-04-07,19,Beşiktaş Matchday Experience: the Passion of Turkish Football,https://homefans.com/product/besiktas-matchday-experience-2/,high,Istanbul,Turkey,Europe,33,2026-04-12,33,50.999998,Istanbul Football Experience: Eyüpspor Matchday Experience,https://homefans.com/product/istanbul-football-experience-eyupspor-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.818,0.014,medium,Istanbul,Turkey,Europe,1,1,1.386301,0.055556,0,0.0,0.0,0.035345,6.949495,51.471747,medium,https://homefans.com/product/istanbul-football-experience-eyupspor-matchday-experience/
3,Beşiktaş Matchday Experience:…,Galatasaray Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,3,32.500078,18,19,2026-04-07,19,Beşiktaş Matchday Experience: the Passion of Turkish Football,https://homefans.com/product/besiktas-matchday-experience-2/,high,Istanbul,Turkey,Europe,8,2026-03-17,8,13.958904,Galatasaray Matchday Experiences,https://homefans.com/product/galatasaray-matchday-experiences/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.21,0.232,high,Istanbul,Turkey,Europe,1,1,1.624658,0.055556,0,0.0,0.0,0.08068,28.666667,32.500078,medium,https://homefans.com/product/galatasaray-matchday-experiences/
1,Experience Rome Like a True Ro…,SSC Napoli Matchday Experience…,later_lifecycle,approved_same_country,1,same_country,3,67.014083,17,17,2026-04-12,17,Experience Rome Like a True Romanista: An Authentic Matchday with AS Roma,https://homefans.com/product/a-s-roma-matchday-experience/,high,Rome,Italy,Europe,49,2026-03-25,49,71.131504,SSC Napoli Matchday Experience with Maradona Tour,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.646,0.358,high,Naples,Italy,Europe,2,1,1.4,0.058824,0,0.0,0.0,0.062807,9.911164,67.014083,medium,https://homefans.com/product/ssc-napoli-football-and-maradona-experience/
1,Flamengo Game Experience - Tra…,Vasco da Gama Matchday Experie…,later_lifecycle,approved_same_city,0,same_city,3,96.142302,17,17,2026-04-07,17,"Flamengo Game Experience – Transfer, Tickets and Local Guide Included!",https://homefans.com/product/flamengo-game-experience-red-black-passion/,high,Rio de Janeiro,Brazil,South America,78,2026-04-13,78,126.536989,Vasco da Gama Matchday Experience,https://homefans.com/product/vasco-da-gama-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.648,0.217,high,Rio de Janeiro,Brazil,South America,1,1,1.493151,0.058824,0,0.0,0.0,0.018858,3.113122,96.142302,medium,https://homefans.com/product/vasco-da-gama-matchday-experience-4/
1,Platense - Match Day Experienc…,Boca Juniors Matchday Like a L…,later_lifecycle,approved_same_city,0,same_city,1,216.107171,17,18,2026-03-13,18,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/,high,Buenos Aires,Argentina,South America,184,2026-04-13,185,297.326031,Boca Juniors Matchday Like a Local at La Bombonera – Long Side Seats with Transport,https://homefans.com/product/boca-juniors-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.438,0.254,high,Buenos Aires,Argentina,South America,2,2,3.454795,0.117647,0,0.0,0.0,0.02277,2.639386,216.107171,high,https://homefans.com/product/boca-juniors-matchday-experience-4/
