base_product,base_product_trigger_eligible,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_recent_activity_weight,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,available_recommendations,needs_manual_fill,suggestion_1,suggestion_1_basis,suggestion_1_commercial_review,suggestion_1_phi,suggestion_1_lift,suggestion_1_recency_weighted_score,suggestion_1_location_proximity,suggestion_1_locality,suggestion_1_country,suggestion_1_continent,suggestion_1_live_title,suggestion_1_url_clean,suggestion_1_url,suggestion_1_url_match_score,suggestion_1_url_match_gap,suggestion_1_url_confidence,suggestion_1_last_seen_date,suggestion_1_orders_last_12m,suggestion_1_recent_activity_weight,suggestion_1_later_customers,suggestion_1_later_weighted_12m,suggestion_1_post_purchase_rate,suggestion_1_same_order_count,suggestion_1_same_order_weighted_12m,suggestion_1_confidence,suggestion_2,suggestion_2_basis,suggestion_2_commercial_review,suggestion_2_phi,suggestion_2_lift,suggestion_2_recency_weighted_score,suggestion_2_location_proximity,suggestion_2_locality,suggestion_2_country,suggestion_2_continent,suggestion_2_live_title,suggestion_2_url_clean,suggestion_2_url,suggestion_2_url_match_score,suggestion_2_url_match_gap,suggestion_2_url_confidence,suggestion_2_last_seen_date,suggestion_2_orders_last_12m,suggestion_2_recent_activity_weight,suggestion_2_later_customers,suggestion_2_later_weighted_12m,suggestion_2_post_purchase_rate,suggestion_2_same_order_count,suggestion_2_same_order_weighted_12m,suggestion_2_confidence,suggestion_3,suggestion_3_basis,suggestion_3_commercial_review,suggestion_3_phi,suggestion_3_lift,suggestion_3_recency_weighted_score,suggestion_3_location_proximity,suggestion_3_locality,suggestion_3_country,suggestion_3_continent,suggestion_3_live_title,suggestion_3_url_clean,suggestion_3_url,suggestion_3_url_match_score,suggestion_3_url_match_gap,suggestion_3_url_confidence,suggestion_3_last_seen_date,suggestion_3_orders_last_12m,suggestion_3_recent_activity_weight,suggestion_3_later_customers,suggestion_3_later_weighted_12m,suggestion_3_post_purchase_rate,suggestion_3_same_order_count,suggestion_3_same_order_weighted_12m,suggestion_3_confidence
Seville Football Experience -…,yes,2,2,2026-02-23,2,3.720548,Seville Football Experience –  Sevilla FC or Real Betis,https://homefans.com/product/seville-football-experience-sevilla-fc-or-real-betis/,high,Sevilla,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sport Boys Matchday Experience…,yes,2,2,2026-03-30,2,3.915069,Sport Boys Matchday Experience at Estadio Miguel Grau,https://homefans.com/product/sport-boys-matchday-experience-at-estadio-miguel-grau/,high,Lima,Peru,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stadium Tour,yes,2,2,2025-10-13,2,2.838356,Stadium Tour,https://homefans.com/product/stadium-tour-2/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Basque Derby: Athletic Bil…,yes,2,2,2026-01-12,2,3.372603,The Basque Derby: Athletic Bilbao vs Real Sociedad,https://homefans.com/product/the-basque-derby-athletic-bilbao-vs-real-sociedad/,high,Bilbao,Spain,Europe,1,yes,The Ultimate Bilbao Groundhopp…,later_lifecycle,approved_same_city,0.707021,2064.0,43.16811,same_city,Bilbao,Spain,Europe,The Ultimate Bilbao Groundhopping Experience: 5 Stadiums + 1 Hidden Gem,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.668,1.015,high,2026-01-22,1,1.778082,1,1.778082,0.5,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Battle of Stockholm: Hamma…,yes,2,2,2025-09-24,2,2.841096,The Battle of Stockholm: Hammarby v Djurgården & AIK,https://homefans.com/product/the-battle-of-stockholm-hammarby-if-v-djurgarden/,high,Stockholm,Sweden,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticket Upgrade,no,2,2,2025-11-19,2,3.150685,Ticket upgrade,https://homefans.com/product/ticket-upgrade-2/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union Berlin Pre-Matchday – Fe…,yes,2,2,2025-09-07,2,2.791781,Union Berlin Pre-Matchday – Feel the Bundesliga Spirit at Alten Försterei,https://homefans.com/product/union-berlin-pre-matchday-feel-the-bundesliga-spirit-at-alten-forsterei/,high,Berlin,Germany,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Capitals: Buenos Aires & Mon…,yes,1,1,2025-07-31,1,1.29863,2 Capitals: Buenos Aires & Montevideo,https://homefans.com/product/ultimate-south-america-buenos-aires-and-montevideo/,high,Buenos Aires,Argentina,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A night at Alvalade: Sporting…,yes,1,1,2026-03-28,1,1.956164,A night at Alvalade: Sporting CP Matchday Experience,https://homefans.com/product/a-night-at-alvalade-sporting-cp-matchday-experience/,high,Lisbon,Portugal,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC Milan Matchday & City C…,yes,1,1,2025-08-25,1,1.367123,Milan Weekend Break: Matchday & More,https://homefans.com/product/inter-milan-weekend-trip/,medium,Milan,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC Milan – Premium Matchday Ex…,yes,1,1,2025-11-21,1,1.608219,AC Milan – Premium Matchday Experience (Long Side Tribuna),https://homefans.com/product/ac-milan-premium-matchday-experience-long-side-tribuna/,high,Milan,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentine Stadium Tour – 7 Clu…,yes,1,1,2025-10-15,1,1.506849,"Argentine Stadium Tour – 7 Clubs, 1 City, Endless Passion",https://homefans.com/product/argentine-stadium-tour-7-clubs-1-city-endless-passion/,high,Buenos Aires,Argentina,South America,1,yes,CA Independiente Local Matchda…,lifetime_overlap,approved_same_city,0.155415,100.682927,58.621685,same_city,Buenos Aires,Argentina,South America,CA Independiente Local Matchday Experience,https://homefans.com/product/independiente-local-matchday-experience/,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.148,0.922,high,2026-04-13,41,69.630138,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aris FC “God Of War” Matchday…,yes,1,1,2025-11-25,1,1.619178,Aris FC “God Of War” Matchday Experience,https://homefans.com/product/aris-fc-god-of-war-matchday-experience/,high,Thessaloniki,Greece,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgrade Basketball Experience…,yes,1,1,2025-12-16,1,1.676712,Belgrade Basketball Experience: See a Partizan or Red star game with local,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/,high,Belgrade,Serbia,Europe,2,yes,Red Star Matchday Experience w…,lifetime_overlap,approved_same_city,0.33301,458.666667,31.708403,same_city,Belgrade,Serbia,Europe,Red Star Matchday Experience with a local,https://homefans.com/product/red-star-matchday-experience/,https://homefans.com/product/red-star-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.77,0.675,high,2026-04-10,10,15.715069,0,0.0,0.0,0,0.0,low,Belgrade EuroLeague basketball…,lifetime_overlap,approved_same_city,0.446997,825.6,28.159867,same_city,Belgrade,Serbia,Europe,Belgrade EuroLeague basketball matchday experience,https://homefans.com/product/belgrade-euroleague-experience/,https://homefans.com/product/belgrade-euroleague-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.275,0.814,high,2025-12-13,5,8.131507,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,
Best of Brazil: São Paulo & Ri…,yes,1,1,2026-01-21,1,1.775342,Best of Brazil: São Paulo & Rio de Janeiro Football Adventure,https://homefans.com/product/ultimate-brazil-sao-paulo-rio/,high,São Paulo,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombonera Tour + Museum & Cami…,yes,1,1,2026-04-07,1,1.983562,Bombonera Tour + Museum & Caminito Walk,https://homefans.com/product/bombonera-tour-museum-caminito-walk/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botafogo Football Match Experi…,yes,1,1,2025-09-28,1,1.460274,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil Game Experience at Mara…,yes,1,1,2025-08-17,1,1.345205,Brazil Game Experience at Maracanã Stadium with a Local Fan,https://homefans.com/product/brazil-game-experience-at-maracana-stadium-with-a-local-fan/,high,Rio de Janeiro,Brazil,South America,1,yes,⭐ Best Rated | Flamengo Matchd…,lifetime_overlap,approved_same_city,0.073114,23.061453,197.835603,same_city,Rio de Janeiro,Brazil,South America,"⭐ Best Rated | Flamengo Matchday at Maracanã – Tickets, Pre Match Experience & Local Host",https://homefans.com/product/flamengo-match-day-experience-tour/,https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.745,0.708,high,2026-04-13,187,308.391772,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,yes,1,1,2025-09-09,1,1.408219,Breakfast,https://homefans.com/product/breakfast-2/,high,,,,1,yes,Hotel Upgrade 4*,same_order_bundle,approved_ancillary_bundle,0.707021,2064.0,42.126192,ancillary_bundle,,,,Hotel Upgrade,https://homefans.com/product/hotel-upgrade/,https://homefans.com/product/hotel-upgrade/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.573,0.549,high,2025-09-09,2,2.786301,0,0.0,0.0,1,1.408219,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celtic Matchday Experience,yes,1,1,2025-08-28,1,1.375342,Celtic Matchday Experience,https://homefans.com/product/experience-celtic-live-at-celtic-park-paradise/,high,Glasgow,United Kingdom,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Club Atlético Peñarol: Matchda…,yes,1,1,2026-03-26,1,1.950685,Club Atlético Peñarol: Matchday Experience,https://homefans.com/product/club-atletico-penarol-matchday-experience/,high,Montevideo,Uruguay,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cologne Football & Carniva…,yes,1,1,2025-08-21,1,1.356164,Cologne Football & Carnival Walk: A Cultural Tour for Real Fans,https://homefans.com/product/cologne-football-carnival-walk-a-cultural-tour-for-real-fans/,high,Cologne,Germany,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia National Team Matchda…,no,1,1,2025-08-30,1,1.380822,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombian Football Experience…,yes,1,1,2026-02-09,1,1.827397,"Colombian Football Experience – Passion, Culture & Matchday Energy with Atletico Nacional",https://homefans.com/product/colombian-football-experience-passion-culture-matchday-energy-with-atletico-nacional/,high,Medellín,Colombia,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C…,no,1,1,2025-06-20,1,1.186301,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deportivo Cali Matchday Experi…,yes,1,1,2026-03-09,1,1.90411,Deportivo Cali Matchday Experience,https://homefans.com/product/deportivo-cali-matchday-experience/,high,Cali,Colombia,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derby Della Capitale: AS Roma…,yes,1,1,2026-01-03,1,1.726027,Derby Della Capitale: AS Roma v SS Lazio,https://homefans.com/product/derby-capitale-as-roma-v-ss-lazio/,high,Rome,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derby of the Pharaohs: Live th…,yes,1,1,2025-08-11,1,1.328767,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Clásico: FC Barcelona v Rea…,yes,1,1,2025-11-23,1,1.613699,El Clásico: FC Barcelona v Real Madrid,https://homefans.com/product/el-clasico-fc-barcelona-v-real-madrid/,high,Barcelona,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enjoy an Alianza Lima game all…,yes,1,1,2025-09-09,1,1.408219,Enjoy an Alianza Lima game all included with a local guide,https://homefans.com/product/enjoy-an-alianza-lima-game-all-included-with-a-local-guide/,high,Lima,Peru,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eternal Derby: Dinamo Zagreb v…,no,1,1,2025-11-21,1,1.608219,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experience Corinthians Game wi…,yes,1,1,2025-07-02,1,1.219178,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/,high,São Paulo,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experience Teotihuacán from th…,yes,1,1,2026-02-25,1,1.871233,Experience Teotihuacán from the Skies & Lunch at a Unique Football Spot,https://homefans.com/product/experience-teotihuacan-from-the-skies-lunch-at-a-unique-football-spot/,high,Mexico City,Mexico,North America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extra Night,no,1,1,2026-03-30,1,1.961644,Extra Night,https://homefans.com/product/extra-night/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC Barcelona Museum Tour with…,yes,1,1,2025-11-14,1,1.589041,FC Barcelona Museum Tour with Tapas,https://homefans.com/product/fc-barcelona-museum-tour-with-tapas/,high,Barcelona,Spain,Europe,1,yes,FC Barcelona Matchday Experien…,later_lifecycle,approved_same_city,0.276947,317.538462,46.703949,same_city,Barcelona,Spain,Europe,FC Barcelona Matchday Experience,https://homefans.com/product/%f0%9f%94%b4%f0%9f%94%b5fc-barcelona-matchday-experience-%f0%9f%94%b4%f0%9f%94%b5/,https://homefans.com/product/%f0%9f%94%b4%f0%9f%94%b5fc-barcelona-matchday-experience-%f0%9f%94%b4%f0%9f%94%b5/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.786,0.416,high,2026-04-10,14,23.438354,1,1.619178,1.0,0,0.0,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC Tirana Matchday in Tirana a…,yes,1,1,2026-02-27,1,1.876712,FC Tirana Matchday in Tirana and Explore the City,https://homefans.com/product/fc-tirana-matchday-in-tirana-and-explore-the-city/,high,Tirana,Albania,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIFA Street football court exp…,yes,1,1,2025-11-27,1,1.624658,FIFA Street football court experience + Favela tour,https://homefans.com/product/fifa-street-football-court-experience-favela-tour/,high,Rio de Janeiro,Brazil,South America,2,yes,Watch Flamengo at Maracanã: Ti…,lifetime_overlap,approved_same_city,0.045708,9.622378,435.508152,same_city,Rio de Janeiro,Brazil,South America,Watch Flamengo at Maracanã: Ticket + Matchday Experience with a Local!,https://homefans.com/product/flamengo-live-at-maracana-stadium/,https://homefans.com/product/flamengo-live-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.452,0.712,high,2026-04-12,437,689.797273,0,0.0,0.0,0,0.0,low,Experience a Corinthians game…,lifetime_overlap,approved_same_country,0.223091,206.4,39.108699,same_country,São Paulo,Brazil,South America,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.215,0.821,high,2026-04-09,20,32.90411,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,
Fan of Platense for a day! Mat…,yes,1,1,2025-11-16,1,1.594521,Platense – Match Day Experience at the home of the Argentine champions.,https://homefans.com/product/platense-match-day-experience/,manual,Buenos Aires,Argentina,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fenerbahçe Basketball Matchday…,yes,1,1,2025-09-12,1,1.416438,Fenerbahçe Basketball Matchday Experience,https://homefans.com/product/experience-fenerbahce-basketball-in-ulker-arena/,high,Istanbul,Turkey,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fulham Matchday: Riverside Wal…,yes,1,1,2026-02-06,1,1.819178,"Fulham Matchday: Riverside Walk, Local Pubs & Craven Cottage Atmosphere",https://homefans.com/product/fulham-matchday-riverside-walk-local-pubs-craven-cottage-atmosphere/,high,London,United Kingdom,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel Add-on,no,1,1,2026-04-07,1,1.983562,Hotel Add-on,https://homefans.com/product/hotel-add-on/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel Upgrade,no,1,1,2026-02-27,1,1.876712,Hotel Upgrade,https://homefans.com/product/hotel-upgrade/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Classique: Paris Saint Germ…,yes,1,1,2025-12-04,1,1.643836,Le Classique: Paris Saint Germain v Olympique Marseille,https://homefans.com/product/le-classique/,high,Paris,France,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live Football Match In Seoul W…,yes,1,1,2026-01-20,1,1.772603,Live Football Match In Seoul With Pre-Game KBBQ,https://homefans.com/product/live-football-match-in-seoul-with-pre-game-kbbq/,high,Seoul,South Korea,Asia,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live Internazionale together w…,yes,1,1,2025-11-28,1,1.627397,Live Internazionale together with a local at San Siro (Long Side Middle),https://homefans.com/product/%e2%9a%ab%f0%9f%94%b5-matchday-with-lorenzo-live-inter-milan-at-san-siro-like-a-true-local-premium-seating/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Live Napoli: A 3-Day journey t…,yes,1,1,2025-11-15,1,1.591781,Live Napoli: A 3-Day journey through Football and Culture,https://homefans.com/product/ss-napoli-match-break/,high,Naples,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local Food Experience,no,1,1,2025-10-17,1,1.512329,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucha Libre Experience in Méxi…,yes,1,1,2025-06-23,1,1.194521,"Lucha Libre in Guadalajara, CMLL the best wrestling in the world!",https://homefans.com/product/lucha-libre-in-guadalajara-cmll-the-best-wrestling-in-the-world/,high,Guadalajara,Mexico,North America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madrid: Real Madrid Stadium,yes,1,1,2025-06-20,1,1.186301,Madrid: Real Madrid Bernabeu Stadium Tour with Tapas,https://homefans.com/product/madrid-real-madrid-bernabeu-stadium-tour-with-tapas/,high,Madrid,Spain,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manchester United Pre-Match Ex…,yes,1,1,2026-04-09,1,1.989041,Manchester United Pre-Match Experience – Old Trafford Build-Up with a Local Fan (No Match Ticket Included),https://homefans.com/product/manchester-united-matchday-experience-in-manchester/,high,Manchester,United Kingdom,Europe,1,yes,Fulham Matchday Experience,lifetime_overlap,approved_same_country,0.57721,1376.0,31.298557,same_country,London,United Kingdom,Europe,Fulham Matchday Experience,https://homefans.com/product/watch-live-fulham-at-craven-cottage/,https://homefans.com/product/watch-live-fulham-at-craven-cottage/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.594,0.972,high,2026-04-07,3,5.882192,0,0.0,0.0,0,0.0,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matchday Morumbi Stadium,yes,1,1,2026-03-10,1,1.906849,Matchday Morumbi Stadium,https://homefans.com/product/matchday-morumbi-stadium/,high,São Paulo,Brazil,South America,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merchandising,no,1,1,2025-10-01,1,1.468493,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Weekend Break: Matchday…,yes,1,1,2026-01-23,1,1.780822,Milan Weekend Break: Matchday & More,https://homefans.com/product/inter-milan-weekend-trip/,high,Milan,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millwall Matchday Experience a…,yes,1,1,2025-12-19,1,1.684932,Millwall Matchday Experience at The New Den – Ticket only,https://homefans.com/product/experience-millwall-live-at-the-den/,high,London,United Kingdom,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No title (1527),yes,1,1,2025-06-23,1,1.194521,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No title (17691),yes,1,1,2025-07-01,1,1.216438,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No title (25894),yes,1,1,2025-09-04,1,1.394521,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No title (600),no,1,1,2025-05-26,1,1.117808,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partizan Stadium and Grafitti…,yes,1,1,2025-08-11,1,1.328767,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pisa SC Matchday Experience,yes,1,1,2025-07-31,1,1.29863,Pisa SC Matchday Experience,https://homefans.com/product/pisa-sc-matchday-experience/,high,Pisa,Italy,Europe,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premium Matchday at Universita…,yes,1,1,2026-02-12,1,1.835616,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Transportation,no,1,2,2026-04-07,2,3.936987,Private Transportation,https://homefans.com/product/private-transportation/,high,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
